timestamp,equity
2026-05-02 12:30:00+00:00,99994.6319573921
2026-05-02 12:45:00+00:00,99994.6319573921
2026-05-02 13:00:00+00:00,99994.6319573921
2026-05-02 13:15:00+00:00,99994.6319573921
2026-05-02 13:30:00+00:00,99994.6319573921
2026-05-02 13:45:00+00:00,99994.6319573921
2026-05-02 14:00:00+00:00,99994.6319573921
2026-05-02 14:15:00+00:00,99994.6319573921
2026-05-02 14:30:00+00:00,99994.6319573921
2026-05-02 14:45:00+00:00,99994.6319573921
2026-05-02 15:00:00+00:00,99994.6319573921
2026-05-02 15:15:00+00:00,99994.6319573921
2026-05-02 15:30:00+00:00,99994.6319573921
2026-05-02 15:45:00+00:00,99994.6319573921
2026-05-02 16:00:00+00:00,99994.6319573921
2026-05-02 16:15:00+00:00,99994.6319573921
2026-05-02 16:30:00+00:00,99994.6319573921
2026-05-02 16:45:00+00:00,99994.6319573921
2026-05-02 17:00:00+00:00,99994.6319573921
2026-05-02 17:15:00+00:00,99994.6319573921
2026-05-02 17:30:00+00:00,99994.6319573921
2026-05-02 17:45:00+00:00,99994.6319573921
2026-05-02 18:00:00+00:00,99994.6319573921
2026-05-02 18:15:00+00:00,99994.6319573921
2026-05-02 18:30:00+00:00,99994.6319573921
2026-05-02 18:45:00+00:00,99994.6319573921
2026-05-02 19:00:00+00:00,99994.6319573921
2026-05-02 19:15:00+00:00,99994.6319573921
2026-05-02 19:30:00+00:00,99994.6319573921
2026-05-02 19:45:00+00:00,99994.6319573921
2026-05-02 20:00:00+00:00,99994.6319573921
2026-05-02 20:15:00+00:00,99994.6319573921
2026-05-02 20:30:00+00:00,99994.6319573921
2026-05-02 20:45:00+00:00,99994.6319573921
2026-05-02 21:00:00+00:00,99994.6319573921
2026-05-02 21:15:00+00:00,99994.6319573921
2026-05-02 21:30:00+00:00,99994.6319573921
2026-05-02 21:45:00+00:00,99994.6319573921
2026-05-02 22:00:00+00:00,99994.6319573921
2026-05-02 22:15:00+00:00,99994.6319573921
2026-05-02 22:30:00+00:00,99994.6319573921
2026-05-02 22:45:00+00:00,99994.6319573921
2026-05-02 23:00:00+00:00,99994.6319573921
2026-05-02 23:15:00+00:00,99994.6319573921
2026-05-02 23:30:00+00:00,99994.6319573921
2026-05-02 23:45:00+00:00,99994.6319573921
2026-05-03 00:00:00+00:00,99994.6319573921
2026-05-03 00:15:00+00:00,99994.6319573921
2026-05-03 00:30:00+00:00,99994.6319573921
2026-05-03 00:45:00+00:00,99994.6319573921
2026-05-03 01:00:00+00:00,99994.6319573921
2026-05-03 01:15:00+00:00,99994.6319573921
2026-05-03 01:30:00+00:00,99994.6319573921
2026-05-03 01:45:00+00:00,99994.6319573921
2026-05-03 02:00:00+00:00,99994.6319573921
2026-05-03 02:15:00+00:00,99994.6319573921
2026-05-03 02:30:00+00:00,99994.6319573921
2026-05-03 02:45:00+00:00,99994.6319573921
2026-05-03 03:00:00+00:00,99994.6319573921
2026-05-03 03:15:00+00:00,99994.6319573921
2026-05-03 03:30:00+00:00,99994.6319573921
2026-05-03 03:45:00+00:00,99994.6319573921
2026-05-03 04:00:00+00:00,99994.6319573921
2026-05-03 04:15:00+00:00,99994.6319573921
2026-05-03 04:30:00+00:00,99994.6319573921
2026-05-03 04:45:00+00:00,99994.6319573921
2026-05-03 05:00:00+00:00,99994.6319573921
2026-05-03 05:15:00+00:00,99994.6319573921
2026-05-03 05:30:00+00:00,99994.6319573921
2026-05-03 05:45:00+00:00,99994.6319573921
2026-05-03 06:00:00+00:00,99994.6319573921
2026-05-03 06:15:00+00:00,99994.6319573921
2026-05-03 06:30:00+00:00,99994.6319573921
2026-05-03 06:45:00+00:00,99994.6319573921
2026-05-03 07:00:00+00:00,99994.6319573921
2026-05-03 07:15:00+00:00,99994.6319573921
2026-05-03 07:30:00+00:00,99994.6319573921
2026-05-03 07:45:00+00:00,99994.6319573921
2026-05-03 08:00:00+00:00,99994.6319573921
2026-05-03 08:15:00+00:00,99994.6319573921
2026-05-03 08:30:00+00:00,99994.6319573921
2026-05-03 08:45:00+00:00,99994.6319573921
2026-05-03 09:00:00+00:00,99994.6319573921
2026-05-03 09:15:00+00:00,99994.6319573921
2026-05-03 09:30:00+00:00,99994.6319573921
2026-05-03 09:45:00+00:00,99994.6319573921
2026-05-03 10:00:00+00:00,99994.6319573921
2026-05-03 10:15:00+00:00,99994.6319573921
2026-05-03 10:30:00+00:00,99994.6319573921
2026-05-03 10:45:00+00:00,99994.6319573921
2026-05-03 11:00:00+00:00,99994.6319573921
2026-05-03 11:15:00+00:00,99994.6319573921
2026-05-03 11:30:00+00:00,99994.6319573921
2026-05-03 11:45:00+00:00,99994.6319573921
2026-05-03 12:00:00+00:00,99994.6319573921
2026-05-03 12:15:00+00:00,99994.6319573921
2026-05-03 12:30:00+00:00,99994.6319573921
2026-05-03 12:45:00+00:00,99994.6319573921
2026-05-03 13:00:00+00:00,99994.6319573921
2026-05-03 13:15:00+00:00,99994.6319573921
2026-05-03 13:30:00+00:00,99994.6319573921
2026-05-03 13:45:00+00:00,99994.6319573921
2026-05-03 14:00:00+00:00,99994.6319573921
2026-05-03 14:15:00+00:00,99994.6319573921
2026-05-03 14:30:00+00:00,99994.6319573921
2026-05-03 14:45:00+00:00,99994.6319573921
2026-05-03 15:00:00+00:00,99994.6319573921
2026-05-03 15:15:00+00:00,99994.6319573921
2026-05-03 15:30:00+00:00,99994.6319573921
2026-05-03 15:45:00+00:00,99994.6319573921
2026-05-03 16:00:00+00:00,99994.6319573921
2026-05-03 16:15:00+00:00,99994.6319573921
2026-05-03 16:30:00+00:00,99994.6319573921
2026-05-03 16:45:00+00:00,99994.6319573921
2026-05-03 17:00:00+00:00,99994.6319573921
2026-05-03 17:15:00+00:00,99994.6319573921
2026-05-03 17:30:00+00:00,99994.6319573921
2026-05-03 17:45:00+00:00,99994.6319573921
2026-05-03 18:00:00+00:00,99994.6319573921
2026-05-03 18:15:00+00:00,99994.6319573921
2026-05-03 18:30:00+00:00,99994.6319573921
2026-05-03 18:45:00+00:00,99994.6319573921
2026-05-03 19:00:00+00:00,99994.6319573921
2026-05-03 19:15:00+00:00,99994.6319573921
2026-05-03 19:30:00+00:00,99994.6319573921
2026-05-03 19:45:00+00:00,99994.6319573921
2026-05-03 20:00:00+00:00,99994.6319573921
2026-05-03 20:15:00+00:00,99994.6319573921
2026-05-03 20:30:00+00:00,99994.6319573921
2026-05-03 20:45:00+00:00,99994.6319573921
2026-05-03 21:00:00+00:00,99994.6319573921
2026-05-03 21:15:00+00:00,99994.6319573921
2026-05-03 21:30:00+00:00,99994.6319573921
2026-05-03 21:45:00+00:00,99994.6319573921
2026-05-03 22:00:00+00:00,99994.6319573921
2026-05-03 22:15:00+00:00,99994.6319573921
2026-05-03 22:30:00+00:00,99994.6319573921
2026-05-03 22:45:00+00:00,99994.6319573921
2026-05-03 23:00:00+00:00,99994.6319573921
2026-05-03 23:15:00+00:00,99994.6319573921
2026-05-03 23:30:00+00:00,99994.6319573921
2026-05-03 23:45:00+00:00,99994.6319573921
2026-05-04 00:00:00+00:00,99994.6319573921
2026-05-04 00:15:00+00:00,99994.6319573921
2026-05-04 00:30:00+00:00,99994.6319573921
2026-05-04 00:45:00+00:00,99994.6319573921
2026-05-04 01:00:00+00:00,99994.6319573921
2026-05-04 01:15:00+00:00,99994.6319573921
2026-05-04 01:30:00+00:00,99994.6319573921
2026-05-04 01:45:00+00:00,99994.6319573921
2026-05-04 02:00:00+00:00,99994.6319573921
2026-05-04 02:15:00+00:00,99994.6319573921
2026-05-04 02:30:00+00:00,99994.6319573921
2026-05-04 02:45:00+00:00,99994.6319573921
2026-05-04 03:00:00+00:00,99994.6319573921
2026-05-04 03:15:00+00:00,99994.6319573921
2026-05-04 03:30:00+00:00,99994.6319573921
2026-05-04 03:45:00+00:00,99994.6319573921
2026-05-04 04:00:00+00:00,100004.62335156156
2026-05-04 04:15:00+00:00,100007.6682151499
2026-05-04 04:30:00+00:00,100007.8548981783
2026-05-04 04:45:00+00:00,99994.47131184797
2026-05-04 05:00:00+00:00,100018.2000916459
2026-05-04 05:15:00+00:00,100019.87053051627
2026-05-04 05:30:00+00:00,100019.87053051627
2026-05-04 05:45:00+00:00,100019.87053051627
2026-05-04 06:00:00+00:00,100019.87053051627
2026-05-04 06:15:00+00:00,100044.85497297086
2026-05-04 06:30:00+00:00,100054.09173528486
2026-05-04 06:45:00+00:00,100072.33936083457
2026-05-04 07:00:00+00:00,100068.82537517163
2026-05-04 07:15:00+00:00,100057.28306176426
2026-05-04 07:30:00+00:00,100057.28306176426
2026-05-04 07:45:00+00:00,100065.75541968337
2026-05-04 08:00:00+00:00,100068.31072328218
2026-05-04 08:15:00+00:00,100068.79379393862
2026-05-04 08:30:00+00:00,100068.79379393862
2026-05-04 08:45:00+00:00,100066.47345991086
2026-05-04 09:00:00+00:00,100076.1059817126
2026-05-04 09:15:00+00:00,100065.85160412024
2026-05-04 09:30:00+00:00,100056.90268814229
2026-05-04 09:45:00+00:00,100055.23573320522
2026-05-04 10:00:00+00:00,100184.77290254027
2026-05-04 10:15:00+00:00,100154.29984643556
2026-05-04 10:30:00+00:00,100202.083414094
2026-05-04 10:45:00+00:00,100202.083414094
2026-05-04 11:00:00+00:00,100202.083414094
2026-05-04 11:15:00+00:00,100202.083414094
2026-05-04 11:30:00+00:00,100216.89352416393
2026-05-04 11:45:00+00:00,100224.96837139569
2026-05-04 12:00:00+00:00,100223.17819299997
2026-05-04 12:15:00+00:00,100242.03219950809
2026-05-04 12:30:00+00:00,100245.80300080971
2026-05-04 12:45:00+00:00,100232.14178127925
2026-05-04 13:00:00+00:00,100241.1180658592
2026-05-04 13:15:00+00:00,100241.87984389994
2026-05-04 13:30:00+00:00,100233.06861122881
2026-05-04 13:45:00+00:00,100223.17819299997
2026-05-04 14:00:00+00:00,100244.34292623165
2026-05-04 14:15:00+00:00,100286.02488136038
2026-05-04 14:30:00+00:00,100320.8635304232
2026-05-04 14:45:00+00:00,100400.44068012909
2026-05-04 15:00:00+00:00,100426.69606229561
2026-05-04 15:15:00+00:00,100457.79423600211
2026-05-04 15:30:00+00:00,100468.34878421536
2026-05-04 15:45:00+00:00,100455.94761192291
2026-05-04 16:00:00+00:00,100481.19788159522
2026-05-04 16:15:00+00:00,100548.73892359609
2026-05-04 16:30:00+00:00,100547.1796034967
2026-05-04 16:45:00+00:00,100573.43330360898
2026-05-04 17:00:00+00:00,100610.38784003444
2026-05-04 17:15:00+00:00,100625.52945536494
2026-05-04 17:30:00+00:00,100604.00387515499
2026-05-04 17:45:00+00:00,100624.39258490696
2026-05-04 18:00:00+00:00,100607.12474072567
2026-05-04 18:15:00+00:00,100618.43045680967
2026-05-04 18:30:00+00:00,100604.63045556315
2026-05-04 18:45:00+00:00,100604.63045556315
2026-05-04 19:00:00+00:00,100592.07250459552
2026-05-04 19:15:00+00:00,100592.07250459552
2026-05-04 19:30:00+00:00,100595.02475938012
2026-05-04 19:45:00+00:00,100606.43347278498
2026-05-04 20:00:00+00:00,100604.27836432088
2026-05-04 20:15:00+00:00,100613.20286801238
2026-05-04 20:30:00+00:00,100618.6925299422
2026-05-04 20:45:00+00:00,100623.96023179778
2026-05-04 21:00:00+00:00,100645.79429293315
2026-05-04 21:15:00+00:00,100645.93569506776
2026-05-04 21:30:00+00:00,100645.93569506776
2026-05-04 21:45:00+00:00,100645.93569506776
2026-05-04 22:00:00+00:00,100655.6152362301
2026-05-04 22:15:00+00:00,100635.46254364835
2026-05-04 22:30:00+00:00,100639.33542171026
2026-05-04 22:45:00+00:00,100630.20337759201
2026-05-04 23:00:00+00:00,100609.26953875263
2026-05-04 23:15:00+00:00,100615.7193567979
2026-05-04 23:30:00+00:00,100588.52283196484
2026-05-04 23:45:00+00:00,100600.98582660164
2026-05-05 00:00:00+00:00,100604.35954926944
2026-05-05 00:15:00+00:00,100604.14469628596
2026-05-05 00:30:00+00:00,100628.0183648939
2026-05-05 00:45:00+00:00,100639.83626901865
2026-05-05 01:00:00+00:00,100647.3226108265
2026-05-05 01:15:00+00:00,100651.04074379794
2026-05-05 01:30:00+00:00,100652.78088010444
2026-05-05 01:45:00+00:00,100661.99483925255
2026-05-05 02:00:00+00:00,100672.16023983444
2026-05-05 02:15:00+00:00,100678.01911603188
2026-05-05 02:30:00+00:00,100709.39923816691
2026-05-05 02:45:00+00:00,100731.5935849421
2026-05-05 03:00:00+00:00,100740.68016190581
2026-05-05 03:15:00+00:00,100740.68016190581
2026-05-05 03:30:00+00:00,100758.56905024448
2026-05-05 03:45:00+00:00,100756.21687807539
2026-05-05 04:00:00+00:00,100746.13967730882
2026-05-05 04:15:00+00:00,100748.7642062554
2026-05-05 04:30:00+00:00,100740.50684395651
2026-05-05 04:45:00+00:00,100757.7148403515
2026-05-05 05:00:00+00:00,100759.15090336
2026-05-05 05:15:00+00:00,100775.20757337748
2026-05-05 05:30:00+00:00,100778.58727338887
2026-05-05 05:45:00+00:00,100765.66270631235
2026-05-05 06:00:00+00:00,100751.48029040868
2026-05-05 06:15:00+00:00,100757.2149789916
2026-05-05 06:30:00+00:00,100757.2149789916
2026-05-05 06:45:00+00:00,100757.2149789916
2026-05-05 07:00:00+00:00,100757.2149789916
2026-05-05 07:15:00+00:00,100757.2149789916
2026-05-05 07:30:00+00:00,100757.2149789916
2026-05-05 07:45:00+00:00,100757.2149789916
2026-05-05 08:00:00+00:00,100757.2149789916
2026-05-05 08:15:00+00:00,100757.2149789916
2026-05-05 08:30:00+00:00,100757.2149789916
2026-05-05 08:45:00+00:00,100757.2149789916
2026-05-05 09:00:00+00:00,100757.2149789916
2026-05-05 09:15:00+00:00,100757.2149789916
2026-05-05 09:30:00+00:00,100757.2149789916
2026-05-05 09:45:00+00:00,100757.2149789916
2026-05-05 10:00:00+00:00,100757.2149789916
2026-05-05 10:15:00+00:00,100757.2149789916
2026-05-05 10:30:00+00:00,100757.2149789916
2026-05-05 10:45:00+00:00,100757.2149789916
2026-05-05 11:00:00+00:00,100757.2149789916
2026-05-05 11:15:00+00:00,100757.2149789916
2026-05-05 11:30:00+00:00,100757.2149789916
2026-05-05 11:45:00+00:00,100757.2149789916
2026-05-05 12:00:00+00:00,100757.2149789916
2026-05-05 12:15:00+00:00,100757.2149789916
2026-05-05 12:30:00+00:00,100757.2149789916
2026-05-05 12:45:00+00:00,100757.2149789916
2026-05-05 13:00:00+00:00,100757.2149789916
2026-05-05 13:15:00+00:00,100757.2149789916
2026-05-05 13:30:00+00:00,100757.2149789916
2026-05-05 13:45:00+00:00,100757.2149789916
2026-05-05 14:00:00+00:00,100757.2149789916
2026-05-05 14:15:00+00:00,100757.2149789916
2026-05-05 14:30:00+00:00,100757.2149789916
2026-05-05 14:45:00+00:00,100757.2149789916
2026-05-05 15:00:00+00:00,100757.2149789916
2026-05-05 15:15:00+00:00,100757.2149789916
2026-05-05 15:30:00+00:00,100757.2149789916
2026-05-05 15:45:00+00:00,100757.2149789916
2026-05-05 16:00:00+00:00,100757.2149789916
2026-05-05 16:15:00+00:00,100757.2149789916
2026-05-05 16:30:00+00:00,100757.2149789916
2026-05-05 16:45:00+00:00,100757.2149789916
2026-05-05 17:00:00+00:00,100757.2149789916
2026-05-05 17:15:00+00:00,100757.2149789916
2026-05-05 17:30:00+00:00,100757.2149789916
2026-05-05 17:45:00+00:00,100757.2149789916
2026-05-05 18:00:00+00:00,100757.2149789916
2026-05-05 18:15:00+00:00,100757.2149789916
2026-05-05 18:30:00+00:00,100757.2149789916
2026-05-05 18:45:00+00:00,100757.2149789916
2026-05-05 19:00:00+00:00,100757.2149789916
2026-05-05 19:15:00+00:00,100757.2149789916
2026-05-05 19:30:00+00:00,100757.2149789916
2026-05-05 19:45:00+00:00,100757.2149789916
2026-05-05 20:00:00+00:00,100757.2149789916
2026-05-05 20:15:00+00:00,100757.2149789916
2026-05-05 20:30:00+00:00,100757.2149789916
2026-05-05 20:45:00+00:00,100757.2149789916
2026-05-05 21:00:00+00:00,100757.2149789916
2026-05-05 21:15:00+00:00,100757.2149789916
2026-05-05 21:30:00+00:00,100757.2149789916
2026-05-05 21:45:00+00:00,100757.2149789916
2026-05-05 22:00:00+00:00,100757.2149789916
2026-05-05 22:15:00+00:00,100757.2149789916
2026-05-05 22:30:00+00:00,100757.2149789916
2026-05-05 22:45:00+00:00,100757.2149789916
2026-05-05 23:00:00+00:00,100757.2149789916
2026-05-05 23:15:00+00:00,100757.2149789916
2026-05-05 23:30:00+00:00,100757.2149789916
2026-05-05 23:45:00+00:00,100757.2149789916
2026-05-06 00:00:00+00:00,100757.2149789916
2026-05-06 00:15:00+00:00,100757.2149789916
2026-05-06 00:30:00+00:00,100757.2149789916
2026-05-06 00:45:00+00:00,100757.2149789916
2026-05-06 01:00:00+00:00,100757.2149789916
2026-05-06 01:15:00+00:00,100757.2149789916
2026-05-06 01:30:00+00:00,100757.2149789916
2026-05-06 01:45:00+00:00,100769.02086078029
2026-05-06 02:00:00+00:00,100747.35018708257
2026-05-06 02:15:00+00:00,100747.35018708257
2026-05-06 02:30:00+00:00,100747.35018708257
2026-05-06 02:45:00+00:00,100747.35018708257
2026-05-06 03:00:00+00:00,100747.35018708257
2026-05-06 03:15:00+00:00,100747.35018708257
2026-05-06 03:30:00+00:00,100747.35018708257
2026-05-06 03:45:00+00:00,100747.35018708257
2026-05-06 04:00:00+00:00,100747.35018708257
2026-05-06 04:15:00+00:00,100747.35018708257
2026-05-06 04:30:00+00:00,100747.35018708257
2026-05-06 04:45:00+00:00,100739.1201388078
2026-05-06 05:00:00+00:00,100733.67848002315
2026-05-06 05:15:00+00:00,100718.14815782291
2026-05-06 05:30:00+00:00,100718.14815782291
2026-05-06 05:45:00+00:00,100718.14815782291
2026-05-06 06:00:00+00:00,100718.14815782291
2026-05-06 06:15:00+00:00,100718.14815782291
2026-05-06 06:30:00+00:00,100718.14815782291
2026-05-06 06:45:00+00:00,100718.14815782291
2026-05-06 07:00:00+00:00,100718.14815782291
2026-05-06 07:15:00+00:00,100718.14815782291
2026-05-06 07:30:00+00:00,100718.14815782291
2026-05-06 07:45:00+00:00,100718.14815782291
2026-05-06 08:00:00+00:00,100718.14815782291
2026-05-06 08:15:00+00:00,100718.14815782291
2026-05-06 08:30:00+00:00,100718.14815782291
2026-05-06 08:45:00+00:00,100718.14815782291
2026-05-06 09:00:00+00:00,100718.14815782291
2026-05-06 09:15:00+00:00,100718.14815782291
2026-05-06 09:30:00+00:00,100718.14815782291
2026-05-06 09:45:00+00:00,100718.14815782291
2026-05-06 10:00:00+00:00,100718.14815782291
2026-05-06 10:15:00+00:00,100718.14815782291
2026-05-06 10:30:00+00:00,100718.14815782291
2026-05-06 10:45:00+00:00,100718.14815782291
2026-05-06 11:00:00+00:00,100718.14815782291
2026-05-06 11:15:00+00:00,100718.14815782291
2026-05-06 11:30:00+00:00,100718.14815782291
2026-05-06 11:45:00+00:00,100718.14815782291
2026-05-06 12:00:00+00:00,100718.14815782291
2026-05-06 12:15:00+00:00,100718.14815782291
2026-05-06 12:30:00+00:00,100718.14815782291
2026-05-06 12:45:00+00:00,100718.14815782291
2026-05-06 13:00:00+00:00,100718.14815782291
2026-05-06 13:15:00+00:00,100718.14815782291
2026-05-06 13:30:00+00:00,100718.14815782291
2026-05-06 13:45:00+00:00,100718.14815782291
2026-05-06 14:00:00+00:00,100718.14815782291
2026-05-06 14:15:00+00:00,100718.14815782291
2026-05-06 14:30:00+00:00,100718.14815782291
2026-05-06 14:45:00+00:00,100718.14815782291
2026-05-06 15:00:00+00:00,100718.14815782291
2026-05-06 15:15:00+00:00,100718.14815782291
2026-05-06 15:30:00+00:00,100718.14815782291
2026-05-06 15:45:00+00:00,100718.14815782291
2026-05-06 16:00:00+00:00,100718.14815782291
2026-05-06 16:15:00+00:00,100718.14815782291
2026-05-06 16:30:00+00:00,100718.14815782291
2026-05-06 16:45:00+00:00,100718.14815782291
2026-05-06 17:00:00+00:00,100718.14815782291
2026-05-06 17:15:00+00:00,100718.14815782291
2026-05-06 17:30:00+00:00,100718.14815782291
2026-05-06 17:45:00+00:00,100718.14815782291
2026-05-06 18:00:00+00:00,100718.14815782291
2026-05-06 18:15:00+00:00,100718.14815782291
2026-05-06 18:30:00+00:00,100718.14815782291
2026-05-06 18:45:00+00:00,100718.14815782291
2026-05-06 19:00:00+00:00,100718.14815782291
2026-05-06 19:15:00+00:00,100718.14815782291
2026-05-06 19:30:00+00:00,100718.14815782291
2026-05-06 19:45:00+00:00,100718.14815782291
2026-05-06 20:00:00+00:00,100718.14815782291
2026-05-06 20:15:00+00:00,100718.14815782291
2026-05-06 20:30:00+00:00,100718.14815782291
2026-05-06 20:45:00+00:00,100718.14815782291
2026-05-06 21:00:00+00:00,100718.14815782291
2026-05-06 21:15:00+00:00,100718.14815782291
2026-05-06 21:30:00+00:00,100718.14815782291
2026-05-06 21:45:00+00:00,100718.14815782291
2026-05-06 22:00:00+00:00,100718.14815782291
2026-05-06 22:15:00+00:00,100718.14815782291
2026-05-06 22:30:00+00:00,100718.14815782291
2026-05-06 22:45:00+00:00,100718.14815782291
2026-05-06 23:00:00+00:00,100718.14815782291
2026-05-06 23:15:00+00:00,100718.14815782291
2026-05-06 23:30:00+00:00,100718.14815782291
2026-05-06 23:45:00+00:00,100718.14815782291
2026-05-07 00:00:00+00:00,100718.14815782291
2026-05-07 00:15:00+00:00,100718.14815782291
